siteid,sitename,damname,county,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,windowstart,windowend,Chl_a,label,B11,B2,B2_B3,B3,B3_B2,B3_B4,B4,B5,B5_B4,B8,CI,FAI,NDCI,NDRE,NDVI,NDWI
2155,永和山水庫三,永和山水庫,苗栗縣,120.918052,24.653143,241705.11,2727362.44,2019-09-09,2019-09-06,2019-09-12,4.1,0,0.037299998,0.1036,1.0329225,0.1003,0.9681723,1.4771981,0.0679,0.075550005,1.112799,0.07165,0.11279902,0.009481432,0.052954003,-0.026130728,0.026871242,0.16661727
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,2023-11-14,2023-11-11,2023-11-17,4.1,0,0.01265,0.0344,0.99568146,0.03455,1.0045938,1.5959035,0.021650001,0.022750001,1.0509068,0.0199,0.050906762,-6.43E-05,0.024774775,-0.06683712,-0.042128146,0.2690689
2155,永和山水庫三,永和山水庫,苗栗縣,120.918052,24.653143,241705.11,2727362.44,2022-04-12,2022-04-09,2022-04-15,4.1,0,0.02455,0.0511,0.832307,0.0614,1.2015083,1.6329491,0.0376,0.03515,0.934882,0.027,-0.065118,-0.008155713,-0.03365746,-0.13155726,-0.16448572,0.38944066
2101,寶山水庫一,寶山水庫,新竹縣,121.0559444,24.7461667,255658.57,2737664.16,2021-12-15,2021-12-12,2021-12-18,4.1,0,0.025,0.0367,0.9632546,0.0381,1.0381472,2.0265958,0.0188,0.021,1.1170213,0.0231,0.11702128,0.00313873,0.055276383,0.047619052,0.1026253,0.24509805
2102,寶山水庫二,寶山水庫,新竹縣,121.0466667,24.7487778,254720.07,2737953.01,2021-09-15,2021-09-12,2021-09-18,4.1,0,0.0198,0.0729,1.1198156,0.0651,0.8930041,1.4629213,0.0445,0.0494,1.1101124,0.0527,0.11011238,0.012826351,0.05218318,0.032321252,0.08436215,0.10526314
2171,烏山頭水庫三,烏山頭水庫,臺南市,120.38169,23.207118,186711.91,2567352.8,2025-11-20,2025-11-17,2025-11-23,4.1,0,0.01365,0.07915,0.998106,0.0793,1.001898,1.4470797,0.0548,0.05,0.91246754,0.0418,-0.08753245,-0.005292538,-0.045843534,-0.08927443,-0.13457248,0.3096568
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,2021-01-13,2021-01-10,2021-01-16,4.1,0,0.0159,0.0538,0.8239249,0.06565,1.214191,1.8286817,0.03585,0.032750003,0.9089192,0.0248,-0.09108083,-0.007657301,-0.047738962,-0.12692556,-0.19062498,0.4525656
2104,寶山水庫四,寶山水庫,新竹縣,121.042437,24.748352,254292.28,2737905.73,2019-09-09,2019-09-06,2019-09-12,4.1,0,0.027800001,0.074599996,0.8579644,0.086950004,1.1655495,1.8925303,0.04595,0.04795,1.0437003,0.03765,0.043700315,-0.004900476,0.021308376,-0.12031336,-0.09925594,0.3956625
2102,寶山水庫二,寶山水庫,新竹縣,121.0466667,24.7487778,254720.07,2737953.01,2021-11-09,2021-11-06,2021-11-12,4.1,0,0.010749999,0.0231,0.60550904,0.038149998,1.6515555,2.4300551,0.0157,0.01505,0.9584145,0.0119,-0.041585516,-0.002872856,-0.021457134,-0.11651513,-0.1376698,0.52447504
2102,寶山水庫二,寶山水庫,新竹縣,121.0466667,24.7487778,254720.07,2737953.01,2021-12-15,2021-12-12,2021-12-18,4.1,0,0.0143,0.0375,0.88652486,0.0423,1.128,2.1044776,0.0201,0.017,0.8457712,0.0163,-0.15422878,-0.00271365,-0.08355791,-0.02102104,-0.10439558,0.443686
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,2023-12-13,2023-12-10,2023-12-16,4.1,0,0.0025,0.0219,0.9820628,0.0223,1.0182648,2.9342103,0.0076,0.0066,0.868421,0.0024,-0.13157897,-0.004244762,-0.070422545,-0.46666664,-0.52,0.805668
2138,日月潭水庫五,日月潭水庫,南投縣,120.909962,23.850308,240828.83,2638448.26,2023-03-14,2023-03-11,2023-03-17,4.1,0,0.00505,0.0406,0.9175,0.04425,1.0899223,2.7921443,0.01585,0.01365,0.8608656,0.0082,-0.13913442,-0.005627143,-0.07490714,-0.24936017,-0.31830132,0.687415
2147,鯉魚潭水庫一,鯉魚潭水庫,苗栗縣,120.7964781,24.3401739,229348.12,2692712.37,2021-01-07,2021-01-04,2021-01-10,4.1,0,0.00715,0.0449,0.9209447,0.04875,1.0861609,2.0271707,0.024050001,0.01905,0.7921695,0.0112,-0.20783049,-0.009684604,-0.11600928,-0.2595843,-0.36465275,0.6263634
2099,石門水庫四,石門水庫,桃園市,121.2561111,24.8044722,275892.67,2744145.11,2023-03-06,2023-03-03,2023-03-09,4.1,0,0.0068,0.0502,0.8149351,0.0616,1.2270917,2.643777,0.0233,0.0161,0.69098717,0.0088,-0.30901283,-0.011409524,-0.18274109,-0.29317272,-0.45171338,0.75
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,2020-06-02,2020-05-30,2020-06-05,4,0,0.0457,0.0729,0.9182883,0.0794,1.0890789,1.5416973,0.0515,0.04905,0.95273244,0.0406,-0.04726752,-0.009813651,-0.0243096,-0.09425034,-0.118282184,0.32323587
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,2022-09-16,2022-09-13,2022-09-19,4,0,0.03235,0.1049,1.0927947,0.096,0.9151499,1.4682682,0.065400004,0.0624,0.9532232,0.0493,-0.046776764,-0.009909683,-0.024428638,-0.12118982,-0.14484434,0.3247378
2195,西安水庫,西安水庫,澎湖縣,119.497236,23.36455,300835.34,2584739.25,2021-11-03,2021-10-31,2021-11-06,4,0,0.03,0.0372,0.6806375,0.05405,1.4744432,1.8401784,0.030000001,0.028250001,0.94722366,0.0184,-0.052776378,-0.0116,-0.027224038,-0.21722865,-0.24310064,0.50055087
2181,澄清湖水庫一,澄清湖水庫,高雄市,120.3545556,22.6544722,183665.82,2506166.57,2021-01-11,2021-01-08,2021-01-14,4,0,0.02255,0.096599996,1.0062702,0.096,0.99377346,1.8806562,0.05105,0.04755,0.9309069,0.0406,-0.06909315,-0.005111905,-0.036148433,-0.07820137,-0.11406258,0.40561742
2184,澄清湖水庫四,澄清湖水庫,高雄市,120.3505,22.6639722,183253.59,2507220.35,2021-12-15,2021-12-12,2021-12-18,4,0,0.01355,0.078449994,0.8545789,0.091800004,1.1701691,1.5841795,0.05795,0.05315,0.9172319,0.03395,-0.08276804,-0.015683811,-0.043188687,-0.22045472,-0.26116377,0.4600541
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,2021-12-06,2021-12-03,2021-12-09,4,0,0.00465,0.03025,0.8771008,0.034500003,1.1407105,2.1905992,0.015749998,0.014149999,0.8984722,0.00645,-0.10152784,-0.007220952,-0.053581208,-0.37400675,-0.41907465,0.68509966
2101,寶山水庫一,寶山水庫,新竹縣,121.0559444,24.7461667,255658.57,2737664.16,2022-03-08,2022-03-05,2022-03-11,4,0,0.03355,0.0219,0.91116756,0.024,1.0986114,1.3987987,0.01715,0.015700001,0.9154585,0.0157,-0.08454152,-0.004521746,-0.044136457,-3.96E-04,-0.044527985,0.20918551
2165,曾文水庫三,曾文水庫,嘉義縣,120.553774,23.25122,204341.13,2572172.1,2021-11-01,2021-10-29,2021-11-04,4,0,0.0041,0.034,0.9066667,0.0375,1.1029412,2.0380435,0.0184,0.0157,0.8532608,0.0061,-0.14673918,-0.009621588,-0.079178914,-0.44036695,-0.5020408,0.7201835
2161,仁義潭水庫三,仁義潭水庫,嘉義縣,120.5104444,23.4656389,199987.91,2595931.29,2021-12-06,2021-12-03,2021-12-09,4,0,0.00425,0.02565,0.88144326,0.0291,1.1346107,2.029871,0.01435,0.0121,0.8435981,0.0053,-0.1564019,-0.007158254,-0.08488515,-0.3908046,-0.46021342,0.69191766
2180,南化水庫三,南化水庫,臺南市,120.564178,23.126354,205364.29,2558341.48,2023-12-14,2023-12-11,2023-12-17,4,0,0.0127,0.0638,0.7595238,0.084,1.3166144,1.768421,0.0475,0.0395,0.83157897,0.0129,-0.168421,-0.028081903,-0.09195399,-0.50763357,-0.57284766,0.7337461
2168,曾文水庫六,曾文水庫,嘉義縣,120.598527,23.312495,208939.21,2578944.25,2019-12-03,2019-11-30,2019-12-06,4,0,0.0094,0.0815,0.76886797,0.106,1.3006134,1.787521,0.0593,0.0489,0.82462054,0.0196,-0.17537944,-0.030353652,-0.09611831,-0.42773724,-0.5031686,0.6878981
2135,日月潭水庫二,日月潭水庫,南投縣,120.920575,23.867809,241910.95,2640385.76,2023-10-03,2023-09-30,2023-10-06,4,0,0.055150002,0.0977,0.89304096,0.109400004,1.1198306,1.5397617,0.07105,0.0506,0.7122193,0.07664999,-0.2877807,0.008578094,-0.1682539,0.20484903,0.03791312,0.17602965
2189,牡丹水庫一,牡丹水庫,屏東縣,120.781288,22.133792,227438.8,2448386.8,2024-04-01,2024-03-29,2024-04-04,4,0,0.00615,0.046,0.81358516,0.056550004,1.2295449,2.3769786,0.0238,0.01555,0.65361786,5.00E-05,-0.34638214,-0.020444127,-0.20951506,-0.9935484,-0.99570817,0.99821746
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,2023-03-06,2023-03-03,2023-03-09,4,0,0.0118,0.0498,0.8110749,0.0614,1.2329317,2.5798318,0.0238,0.0149,0.6260504,0.0116,-0.3739496,-0.009952381,-0.22997418,-0.124528304,-0.34463277,0.6821918
2096,石門水庫一,石門水庫,桃園市,121.2421667,24.803,274483.1848,2743979.481,2023-02-02,2023-01-30,2023-02-05,4,0,0.0096,0.0586,0.898773,0.0652,1.112628,2.6504066,0.0246,0.0153,0.6219512,0.0092,-0.37804875,-0.012590475,-0.23308268,-0.24897958,-0.45562127,0.75268817
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,2024-04-02,2024-03-30,2024-04-05,4,0,0.00445,0.021949999,0.9194839,0.023899999,1.0876434,3.0905447,0.00775,0.0034,0.43718678,0,-0.5628132,-0.007131905,-0.3920712,-1,-1,1
2177,鏡面水庫二,鏡面水庫,臺南市,120.4884629,23.058074,197583.15,2550805.52,2021-08-25,2021-08-22,2021-08-28,3.9,0,0.0534,0.0357,0.35137796,0.1016,2.8459382,1.9538461,0.052,0.0848,1.6307691,0.0277,0.63076913,-0.024562223,0.23976606,-0.50755554,-0.30489337,0.57153904
2191,牡丹水庫三,牡丹水庫,屏東縣,120.782318,22.147105,227547.16,2449860.69,2025-11-14,2025-11-11,2025-11-17,3.9,0,0.0379,0.04145,0.84104264,0.0493,1.1923642,1.5337263,0.03215,0.03665,1.1367631,0.024149999,0.13676308,-0.009076983,0.05674984,-0.19824162,-0.14320564,0.34322816
2177,鏡面水庫二,鏡面水庫,臺南市,120.4884629,23.058074,197583.15,2550805.52,2022-01-07,2022-01-04,2022-01-10,3.9,0,0.0283,0.036700003,0.7898411,0.04675,1.2669513,1.8808644,0.0247,0.0257,1.0969082,0.02325,0.09690818,-0.002124285,0.029059831,-0.060476772,-0.03002347,0.3189557
2191,牡丹水庫三,牡丹水庫,屏東縣,120.782318,22.147105,227547.16,2449860.69,2021-05-13,2021-05-10,2021-05-16,3.9,0,0.07565001,0.119200006,0.8776988,0.1358,1.1393498,1.1066914,0.122700006,0.119,0.96991074,0.07225,-0.030089296,-0.04163746,-0.015462695,-0.24427667,-0.2587852,0.30518252
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,2019-01-10,2019-01-07,2019-01-13,3.9,0,0.027849998,0.1188,0.9883524,0.1202,1.0117848,1.6210337,0.074149996,0.06875,0.9271746,0.0628,-0.072825365,-0.002677938,-0.037788667,-0.04522984,-0.08287686,0.31365383
2172,烏山頭水庫四,烏山頭水庫,臺南市,120.377661,23.194396,186293.47,2565945.72,2025-11-20,2025-11-17,2025-11-23,3.9,0,0.015550001,0.0982,0.9684418,0.1014,1.0325866,1.4642607,0.06925,0.060850002,0.8787055,0.03965,-0.12129452,-0.019541906,-0.06457816,-0.2109288,-0.27180922,0.4377882
2076,阿公店水庫二,阿公店水庫,高雄市,120.352736,22.811868,183554.9,2523596.5,2020-12-02,2020-11-29,2020-12-05,3.9,0,0.0082,0.0383,0.94801986,0.0404,1.0548302,1.7565217,0.023,0.0199,0.8652174,0.0119,-0.13478263,-0.008327936,-0.07226108,-0.2515723,-0.31805158,0.5449331
2162,仁義潭水庫四,仁義潭水庫,嘉義縣,120.5052222,23.4646389,199454.03,2595822.37,2021-01-05,2021-01-02,2021-01-08,3.9,0,0.00715,0.03305,0.82827246,0.0399,1.2074955,2.2187617,0.018,0.0155,0.86169815,0.01275,-0.13830183,-0.003217778,-0.07438415,-0.09739803,-0.1705474,0.5157153
2103,寶山水庫三,寶山水庫,新竹縣,121.04401,24.74182,254451.61,2737182.29,2021-12-15,2021-12-12,2021-12-18,3.9,0,0.0144,0.0389,0.87219733,0.0446,1.1465296,2.1756096,0.0205,0.0188,0.91707313,0.018,-0.08292687,-0.001357462,-0.043257017,-0.021739144,-0.0649351,0.42492014
2162,仁義潭水庫四,仁義潭水庫,嘉義縣,120.5052222,23.4646389,199454.03,2595822.37,2020-06-02,2020-05-30,2020-06-05,3.9,0,0.0118,0.0779,0.85323197,0.091299996,1.1720142,2.4954748,0.0366,0.02925,0.79955196,0.0183,-0.20044802,-0.01365492,-0.111564144,-0.23026979,-0.33333334,0.6660409
2170,烏山頭水庫二,烏山頭水庫,臺南市,120.371884,23.202702,185706.06,2566868.07,2021-01-07,2021-01-04,2021-01-10,3.9,0,0.0086,0.08115,0.7939603,0.101050004,1.2598373,2.0125299,0.052500002,0.04055,0.7713864,0.0174,-0.22861362,-0.026658729,-0.12906376,-0.39182442,-0.49602383,0.71332157
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,2023-12-13,2023-12-10,2023-12-16,3.9,0,0.0019,0.0178,1.0171428,0.0175,0.9831461,2.7777777,0.0063,0.0045,0.7142857,0.0014,-0.28571433,-0.004075873,-0.16666669,-0.5254237,-0.6363636,0.8518519
2097,石門水庫二,石門水庫,桃園市,121.2456111,24.8101944,274829.9837,2744776.952,2023-02-02,2023-01-30,2023-02-05,3.9,0,0.0054,0.0567,0.90865386,0.0624,1.1005291,2.9856458,0.0209,0.0147,0.7033493,0.0033,-0.2966507,-0.014696825,-0.17415729,-0.6333333,-0.72727275,0.8995434
2203,石門水庫六,石門水庫,桃園市,121.3020833,24.8067222,280539.91,2744403.82,2023-03-06,2023-03-03,2023-03-09,3.9,0,0.0072,0.0526,0.812983,0.0647,1.230038,2.707113,0.0239,0.0158,0.6610878,0.0054,-0.3389122,-0.015372064,-0.20403026,-0.49056602,-0.63139933,0.8459344
2183,澄清湖水庫三,澄清湖水庫,高雄市,120.3478056,22.6618056,182975.64,2506981.64,2025-02-26,2025-02-23,2025-03-01,3.9,0,0.0052,0.0633,0.9336283,0.0678,1.0710901,2.501845,0.0271,0.0172,0.63468635,0.0032,-0.36531365,-0.019798096,-0.22347629,-0.6862745,-0.7887789,0.9098592
2191,牡丹水庫三,牡丹水庫,屏東縣,120.782318,22.147105,227547.16,2449860.69,2021-01-14,2021-01-11,2021-01-17,3.9,0,0.00635,0.04455,0.72707725,0.06135,1.3775332,2.3778496,0.0258,0.0163,0.63106763,0.00705,-0.3689323,-0.015106984,-0.22643599,-0.41919303,-0.58401155,0.7984331
2157,蘭潭水庫二,蘭潭水庫,嘉義市,120.479204,23.470807,196798.47,2596514.84,2024-04-02,2024-03-30,2024-04-05,3.9,0,0.0013,0.01995,0.8721304,0.0229,1.1470411,3.989349,0.00575,2.00E-04,0.036366403,0,-0.9636336,-0.004916508,-0.9305556,-1,-1,1
2175,白河水庫二,白河水庫,臺南市,120.478531,23.362057,196686.16,2584471.9,2023-05-03,2023-04-30,2023-05-06,3.8,0,0.0595,0.039,0.7155964,0.0545,1.3974358,1.5439092,0.0353,0.0411,1.1643059,0.0249,0.16430588,-0.0149327,0.0759162,-0.24545452,-0.17275749,0.37279594
2158,蘭潭水庫三,蘭潭水庫,嘉義市,120.479232,23.47303,196802.22,2596761.01,2020-01-10,2020-01-07,2020-01-13,3.8,0,0.0224,0.0636,0.9085715,0.07,1.1006289,1.5452539,0.0453,0.0469,1.0353202,0.047,0.03532011,0.005989206,0.01735359,0.001064941,0.018418191,0.19658121
2077,阿公店水庫三,阿公店水庫,高雄市,120.348695,22.820036,183144.05,2524502.81,2019-01-10,2019-01-07,2019-01-13,3.8,0,0.0277,0.0933,0.87529397,0.1066,1.1426395,1.6768756,0.0636,0.0621,0.9766738,0.06025,-0.02332623,0.003374128,-0.01184943,-0.015176399,-0.02702194,0.2778151
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,2023-10-04,2023-10-01,2023-10-07,3.8,0,0.0137,0.0506,0.85301745,0.05935,1.1760863,2.4575205,0.024149999,0.021949999,0.9088937,0.016800001,-0.09110627,-0.005392698,-0.04773265,-0.1332414,-0.17982319,0.5588001
2075,阿公店水庫一,阿公店水庫,高雄市,120.344281,22.815112,182688.52,2523959.55,2021-01-13,2021-01-10,2021-01-16,3.8,0,0.01165,0.050049998,0.8177966,0.061049998,1.2232394,1.986382,0.031,0.0273,0.8900236,0.0209,-0.10997641,-0.006622699,-0.05819039,-0.13687024,-0.19362581,0.48852575
2167,曾文水庫五,曾文水庫,嘉義縣,120.573276,23.297913,206351.87,2577336.83,2021-11-01,2021-10-29,2021-11-04,3.8,0,0.0036,0.0354,0.88059705,0.0402,1.1355932,2.1269841,0.0189,0.0168,0.8888889,0.0086,-0.11111112,-0.007434285,-0.058823537,-0.3228346,-0.37454543,0.647541
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,2023-03-07,2023-03-04,2023-03-10,3.8,0,0.01555,0.04835,0.73562574,0.066,1.3593912,2.143291,0.0308,0.027449999,0.88402325,0.0197,-0.11597672,-0.00861238,-0.06155838,-0.16806355,-0.22806722,0.54272276
2149,鯉魚潭水庫三,鯉魚潭水庫,苗栗縣,120.784793,24.341563,228162.65,2692868.02,2023-03-03,2023-02-28,2023-03-06,3.8,0,0.0126,0.035099998,0.882509,0.03855,1.133133,1.9304266,0.020849999,0.017749999,0.8721955,0.011299999,-0.1278045,-0.006501271,-0.068282165,-0.20127365,-0.2541697,0.54664755
2161,仁義潭水庫三,仁義潭水庫,嘉義縣,120.5104444,23.4656389,199987.91,2595931.29,2020-06-02,2020-05-30,2020-06-05,3.8,0,0.0284,0.09665,0.8598335,0.112399995,1.1630704,2.1030288,0.05345,0.04405,0.8243135,0.03015,-0.1756865,-0.018608095,-0.096374,-0.18733154,-0.2786889,0.5769934
2134,日月潭水庫一,日月潭水庫,南投縣,120.910496,23.860888,240883.96,2639619.91,2019-12-10,2019-12-07,2019-12-13,3.8,0,0.002,0.0196,0.91876316,0.02135,1.0894573,3.7468412,0.0057,0.0041,0.71956855,0.0015,-0.28043145,-0.003506984,-0.16310579,-0.46411484,-0.58301157,0.86863285
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,2023-07-03,2023-06-30,2023-07-06,3.8,0,0.008400001,0.06365,0.7366737,0.0864,1.3575748,2.4448528,0.03535,0.02505,0.70821726,0.00375,-0.2917827,-0.02655222,-0.17101148,-0.77440476,-0.8256781,0.9199429
2166,曾文水庫四,曾文水庫,嘉義縣,120.553469,23.263637,204314.16,2573547.24,2023-01-12,2023-01-09,2023-01-15,3.8,0,0.0039,0.076,0.8837209,0.086,1.131579,3.4817815,0.0247,0.0152,0.6153846,0.0016,-0.3846154,-0.019204129,-0.23809525,-0.8095238,-0.878327,0.96347034
2158,蘭潭水庫三,蘭潭水庫,嘉義市,120.479232,23.47303,196802.22,2596761.01,2024-04-02,2024-03-30,2024-04-05,3.8,0,6.00E-04,0.0197,0.7786561,0.0238,1.284264,3.8333333,0.0065,0.0011,0.16666667,0,-0.8333333,-0.005394921,-0.71428573,-1,-1,1
2176,鏡面水庫一,鏡面水庫,臺南市,120.4882962,23.0583472,197566.17,2550835.83,2021-12-06,2021-12-03,2021-12-09,3.7,0,0.0353,0.0989,0.6935484,0.1426,1.4418604,1.2043918,0.1184,0.1241,1.0481418,0.0712,0.04814189,-0.03163524,0.023505153,-0.27086535,-0.24894516,0.333957
2162,仁義潭水庫四,仁義潭水庫,嘉義縣,120.5052222,23.4646389,199454.03,2595822.37,2022-09-16,2022-09-13,2022-09-19,3.7,0,0.044150002,0.1309,1.1197016,0.1169,0.8931365,1.4594419,0.0801,0.0805,1.0049454,0.082550004,0.00494544,0.009183493,0.002094911,0.012206872,0.014292528,0.17278153
2143,德基水庫一,德基水庫,臺中市,121.168551,24.254693,267114.75,2683240.48,2020-06-17,2020-06-14,2020-06-20,3.7,0,0.0575,0.0915,0.9481865,0.0965,1.0546448,1.3093623,0.0737,0.0704,0.95522386,0.0459,-0.044776168,-0.024765719,-0.022900788,-0.2106621,-0.23244151,0.3553371
2181,澄清湖水庫一,澄清湖水庫,高雄市,120.3545556,22.6544722,183665.82,2506166.57,2019-03-11,2019-03-08,2019-03-14,3.7,0,0.022,0.1038,0.9558011,0.1086,1.0462427,1.5877192,0.0684,0.0641,0.93713444,0.0575,-0.06286558,-0.002209208,-0.032452874,-0.054276284,-0.08657666,0.30764598
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,2019-01-10,2019-01-07,2019-01-13,3.7,0,0.02345,0.1101,0.9708978,0.1134,1.0299754,1.6639881,0.06815,0.062299997,0.9141991,0.0516,-0.0858009,-0.008177621,-0.044855982,-0.09393,-0.13820945,0.37455073
2210,湖山水庫一,湖山水庫,雲林縣,120.6255556,23.6840833,211810.82,2620087.1,2020-12-01,2020-11-28,2020-12-04,3.7,0,0.01165,0.051,1.06714,0.0478,0.93728155,1.967683,0.0243,0.0221,0.9095528,0.019749999,-0.09044716,-0.002180635,-0.047380157,-0.05614872,-0.10324994,0.41520804
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,2021-12-06,2021-12-03,2021-12-09,3.7,0,0.0045,0.025899999,0.8854583,0.02925,1.1293664,1.9697534,0.01485,0.013049999,0.8788545,0.0056,-0.12114549,-0.007311428,-0.064596534,-0.39963177,-0.45243675,0.6787056
2160,仁義潭水庫二,仁義潭水庫,嘉義縣,120.5155833,23.46575,200512.94,2595941.82,2023-03-07,2023-03-04,2023-03-10,3.7,0,0.0159,0.046899997,0.7063253,0.0664,1.4157847,2.0493827,0.0324,0.0277,0.8549708,0.0217,-0.14502919,-0.007609524,-0.07819281,-0.12259485,-0.19778189,0.5076753
2181,澄清湖水庫一,澄清湖水庫,高雄市,120.3545556,22.6544722,183665.82,2506166.57,2022-01-11,2022-01-08,2022-01-14,3.7,0,0.0175,0.08245,0.84003186,0.09815,1.1904511,1.5856621,0.0619,0.05155,0.83265734,0.03305,-0.1673427,-0.02053381,-0.09145859,-0.2184146,-0.30384755,0.4961962
2156,蘭潭水庫一,蘭潭水庫,嘉義市,120.479732,23.468085,196851.32,2596213.21,2021-02-19,2021-02-16,2021-02-22,3.7,0,0.018399999,0.03425,0.8362856,0.04095,1.1959062,1.8914018,0.021650001,0.018,0.8312887,0.0158,-0.16871133,-0.005241271,-0.092224985,-0.064884156,-0.15619478,0.4431368
2155,永和山水庫三,永和山水庫,苗栗縣,120.918052,24.653143,241705.11,2727362.44,2021-11-09,2021-11-06,2021-11-12,3.7,0,0.00575,0.0126,0.73933387,0.01705,1.3538306,1.8453217,0.00925,0.0077,0.8309942,0.00555,-0.16900581,-0.003044444,-0.09322624,-0.16118306,-0.2506859,0.508977
2181,澄清湖水庫一,澄清湖水庫,高雄市,120.3545556,22.6544722,183665.82,2506166.57,2020-12-01,2020-11-28,2020-12-04,3.7,0,0.0197,0.0971,0.953831,0.1018,1.0484037,1.7891037,0.0569,0.046,0.80843586,0.0383,-0.19156413,-0.011632379,-0.10592807,-0.09134045,-0.19537814,0.4532477
2164,曾文水庫二,曾文水庫,嘉義縣,120.55544,23.24697,204510.16,2571700.94,2021-11-01,2021-10-29,2021-11-04,3.7,0,0.0049,0.0344,0.91005296,0.0378,1.0988371,1.9090909,0.0198,0.016,0.80808085,0.0073,-0.19191915,-0.009709206,-0.106145225,-0.37339056,-0.4612546,0.67627496
2183,澄清湖水庫三,澄清湖水庫,高雄市,120.3478056,22.6618056,182975.64,2506981.64,2021-08-26,2021-08-23,2021-08-29,3.7,0,0.0079,0.0673,0.8937583,0.0753,1.1188707,1.9209183,0.0392,0.0311,0.7933673,0.0105,-0.20663267,-0.02283746,-0.1152205,-0.49519232,-0.5774648,0.75524473
2159,仁義潭水庫一,仁義潭水庫,嘉義縣,120.5125833,23.4625556,200205.26,2595589.1,2021-11-09,2021-11-06,2021-11-12,3.7,0,0.0037,0.019650001,0.8439359,0.02355,1.1849649,2.8813324,0.00815,0.00625,0.7668624,0.00155,-0.23313761,-0.005729048,-0.1319508,-0.6025641,-0.6804124,0.87649405
2179,南化水庫二,南化水庫,臺南市,120.554626,23.106803,204379.38,2556179.42,2021-08-25,2021-08-22,2021-08-28,3.7,0,0.0072,0.1052,0.75683457,0.139,1.3212928,1.6828088,0.0826,0.0618,0.748184,0.003,-0.25181597,-0.06547746,-0.14404431,-0.9074074,-0.92990655,0.9577465
